id,Name,ins_id,ins_name,ins_type,ins_country,topics,hindex,orcid
https://openalex.org/A5088909032,Riccardo De Carlis,https://openalex.org/I138689650,University of Padua,funder,IT,"['Organ Transplantation Techniques and Outcomes', 'Liver Disease and Transplantation', 'Organ Donation and Transplantation', 'Liver Disease Diagnosis and Treatment', 'Hepatocellular Carcinoma Treatment and Prognosis']",24,0000-0003-3697-1653
https://openalex.org/A5064599624,Andrea Lauterio,https://openalex.org/I4210094195,Azienda Socio Sanitaria Territoriale Grande Ospedale Metropolitano Niguarda,healthcare,IT,"['Organ Transplantation Techniques and Outcomes', 'Liver Disease and Transplantation', 'Hepatocellular Carcinoma Treatment and Prognosis', 'Liver Disease Diagnosis and Treatment', 'Organ Donation and Transplantation']",29,0000-0001-6110-8582
https://openalex.org/A5015694544,C. Burcin Taner,https://openalex.org/I4210146710,Mayo Clinic in Florida,healthcare,US,"['Organ Transplantation Techniques and Outcomes', 'Liver Disease and Transplantation', 'Renal Transplantation Outcomes and Treatments', 'Liver Disease Diagnosis and Treatment', 'Organ Donation and Transplantation']",37,0000-0002-3916-3566
https://openalex.org/A5018006317,Nicolò Tamini,https://openalex.org/I4210110840,Azienda Ospedaliera San Gerardo,healthcare,IT,"['Colorectal Cancer Surgical Treatments', 'Cardiac, Anesthesia and Surgical Outcomes', 'COVID-19 and healthcare impacts', 'Appendicitis Diagnosis and Management', 'Enhanced Recovery After Surgery']",22,0000-0003-3917-6831
https://openalex.org/A5013102708,Luca Gianotti,https://openalex.org/I66752286,University of Milano-Bicocca,funder,IT,"['Nutrition and Health in Aging', 'Clinical Nutrition and Gastroenterology', 'Pancreatic and Hepatic Oncology Research', 'Enhanced Recovery After Surgery', 'Pancreatitis Pathology and Treatment']",59,0000-0001-7335-8394
https://openalex.org/A5069393835,Lorenzo Ripamonti,https://openalex.org/I4210153126,Istituti di Ricovero e Cura a Carattere Scientifico,healthcare,IT,"['Colorectal Cancer Surgical Treatments', 'Anorectal Disease Treatments and Outcomes', 'Cardiac, Anesthesia and Surgical Outcomes', 'Hernia repair and management', 'Gastric Cancer Management and Outcomes']",8,0000-0002-3762-4285
https://openalex.org/A5040821635,Luca Nespoli,https://openalex.org/I66752286,University of Milano-Bicocca,funder,IT,"['Colorectal Cancer Surgical Treatments', 'Nutrition and Health in Aging', 'COVID-19 and healthcare impacts', 'Enhanced Recovery After Surgery', 'Cardiac, Anesthesia and Surgical Outcomes']",30,0000-0002-4945-5677
https://openalex.org/A5078947557,Stefano Granieri,https://openalex.org/I189158943,University of Milan,funder,IT,"['Trauma and Emergency Care Studies', 'Pancreatic and Hepatic Oncology Research', 'Cardiac, Anesthesia and Surgical Outcomes', 'COVID-19 and healthcare impacts', 'Hepatocellular Carcinoma Treatment and Prognosis']",18,0000-0001-9167-3400
https://openalex.org/A5017425808,Simone Frassini,https://openalex.org/I4210151645,Policlinico San Matteo Fondazione,healthcare,IT,"['Appendicitis Diagnosis and Management', 'Gallbladder and Bile Duct Disorders', 'Pelvic and Acetabular Injuries', 'Hernia repair and management', 'Abdominal Trauma and Injuries']",11,0000-0003-1043-7401
https://openalex.org/A5086298423,Elson Gjoni,https://openalex.org/I4210152301,Azienda Ospedaliera di Desio e Vimercate,healthcare,IT,"['Pancreatic and Hepatic Oncology Research', 'Hepatocellular Carcinoma Treatment and Prognosis', 'Pancreatitis Pathology and Treatment', 'Organ Transplantation Techniques and Outcomes', 'Liver Disease and Transplantation']",5,0000-0002-5271-2777
https://openalex.org/A5078225592,Christian Cotsoglou,https://openalex.org/I4210153126,Istituti di Ricovero e Cura a Carattere Scientifico,healthcare,IT,"['Hepatocellular Carcinoma Treatment and Prognosis', 'Pancreatic and Hepatic Oncology Research', 'Cholangiocarcinoma and Gallbladder Cancer Studies', 'COVID-19 and healthcare impacts', 'Liver Disease Diagnosis and Treatment']",25,0000-0002-6348-0027
https://openalex.org/A5002988131,Diletta Fabrizi,https://openalex.org/I66752286,University of Milano-Bicocca,funder,IT,"['Diabetes Management and Education', 'Diabetes Management and Research', 'Chronic Disease Management Strategies', 'Diabetes Treatment and Management', 'Nursing care and research']",6,0000-0002-5152-8804
https://openalex.org/A5082169964,Giulia Locatelli,https://openalex.org/I66752286,University of Milano-Bicocca,funder,IT,"['Heart Failure Treatment and Management', 'Cardiac Health and Mental Health', 'Hearing, Cochlea, Tinnitus, Genetics', 'Medication Adherence and Compliance', 'Family and Patient Care in Intensive Care Units']",7,0000-0003-1841-8379
https://openalex.org/A5039031123,Michela Luciani,https://openalex.org/I66752286,University of Milano-Bicocca,funder,IT,"['Diabetes Management and Education', 'Chronic Disease Management Strategies', 'Nursing care and research', 'Diabetes Management and Research', 'COVID-19 and Mental Health']",17,0000-0001-7598-5658
https://openalex.org/A5053322229,Mirko Agarla,https://openalex.org/I66752286,University of Milano-Bicocca,funder,IT,"['Advanced Image Processing Techniques', 'Image and Video Quality Assessment', 'Image Enhancement Techniques', 'Advanced Image Fusion Techniques', 'Image and Signal Denoising Methods']",6,0000-0002-0009-8007
https://openalex.org/A5065319505,Luigi Celona,https://openalex.org/I66752286,University of Milano-Bicocca,funder,IT,"['Image and Video Quality Assessment', 'Visual Attention and Saliency Detection', 'Image Enhancement Techniques', 'Advanced Image Processing Techniques', 'Advanced Image Fusion Techniques']",13,0000-0002-5925-2646
https://openalex.org/A5066752349,Flavio Piccoli,https://openalex.org/I66752286,University of Milano-Bicocca,funder,IT,"['Remote-Sensing Image Classification', 'Image Enhancement Techniques', 'Advanced Image Processing Techniques', 'Speech Recognition and Synthesis', 'Advanced Image Fusion Techniques']",11,0000-0001-7432-4284
https://openalex.org/A5028039581,Raimondo Schettini,https://openalex.org/I66752286,University of Milano-Bicocca,funder,IT,"['Image Retrieval and Classification Techniques', 'Color Science and Applications', 'Advanced Image and Video Retrieval Techniques', 'Image Enhancement Techniques', 'Video Analysis and Summarization']",44,0000-0001-7461-1451
https://openalex.org/A5006567602,Simone Zini,https://openalex.org/I66752286,University of Milano-Bicocca,funder,IT,"['Image Enhancement Techniques', 'Advanced Image Processing Techniques', 'Advanced Vision and Imaging', 'Image and Video Quality Assessment', 'Color Science and Applications']",6,0000-0002-8505-1581
https://openalex.org/A5048328260,Claudio Rota,https://openalex.org/I66752286,University of Milano-Bicocca,funder,IT,"['Advanced Image Processing Techniques', 'Advanced Vision and Imaging', 'Image Enhancement Techniques', 'Image and Signal Denoising Methods', 'Image and Video Quality Assessment']",5,0000-0002-6086-9838
https://openalex.org/A5005266091,Marco Buzzelli,https://openalex.org/I66752286,University of Milano-Bicocca,funder,IT,"['Image Enhancement Techniques', 'Color Science and Applications', 'Advanced Vision and Imaging', 'Advanced Image Processing Techniques', 'Image and Video Quality Assessment']",13,0000-0003-1138-3345
https://openalex.org/A5091562647,Davide Marelli,https://openalex.org/I66752286,University of Milano-Bicocca,funder,IT,"['Advanced Vision and Imaging', '3D Surveying and Cultural Heritage', 'Robotics and Sensor-Based Localization', 'Advanced Neural Network Applications', 'Face recognition and analysis']",7,0000-0003-2389-0301
https://openalex.org/A5044430636,Gianluigi Ciocca,https://openalex.org/I66752286,University of Milano-Bicocca,funder,IT,"['Advanced Image and Video Retrieval Techniques', 'Image Retrieval and Classification Techniques', 'Video Analysis and Summarization', 'Visual Attention and Saliency Detection', 'Image and Video Quality Assessment']",27,0000-0003-2878-2131
https://openalex.org/A5069958505,Luca Morelli,https://openalex.org/I2277624104,Fondazione Bruno Kessler,funder,IT,"['3D Surveying and Cultural Heritage', 'Robotics and Sensor-Based Localization', 'Remote Sensing and LiDAR Applications', 'Advanced Image and Video Retrieval Techniques', 'Satellite Image Processing and Photogrammetry']",11,0000-0001-7180-2279
https://openalex.org/A5020652744,Elisa Mariarosaria Farella,https://openalex.org/I2277624104,Fondazione Bruno Kessler,funder,IT,"['3D Surveying and Cultural Heritage', 'Remote Sensing and LiDAR Applications', 'Robotics and Sensor-Based Localization', 'Archaeological Research and Protection', 'Satellite Image Processing and Photogrammetry']",14,0000-0002-3404-6395
https://openalex.org/A5025841679,Fabio Remondino,https://openalex.org/I2277624104,Fondazione Bruno Kessler,funder,IT,"['3D Surveying and Cultural Heritage', 'Remote Sensing and LiDAR Applications', 'Robotics and Sensor-Based Localization', 'Advanced Vision and Imaging', 'Satellite Image Processing and Photogrammetry']",59,0000-0001-6097-5342
https://openalex.org/A5039582068,Claudio Cusano,https://openalex.org/I25217355,University of Pavia,funder,IT,"['Image Retrieval and Classification Techniques', 'Advanced Image and Video Retrieval Techniques', 'Image Enhancement Techniques', 'Color Science and Applications', 'Video Analysis and Summarization']",25,0000-0001-9365-8167
https://openalex.org/A5037434634,Stephen G. Walker,https://openalex.org/I86519309,The University of Texas at Austin,funder,US,"['Bayesian Methods and Mixture Models', 'Statistical Methods and Inference', 'Statistical Methods and Bayesian Inference', 'Bayesian Modeling and Causal Inference', 'Stochastic processes and statistical mechanics']",33,0000-0002-0497-238X
https://openalex.org/A5001540398,Xavier Emery,https://openalex.org/I69737025,University of Chile,funder,CL,"['Soil Geostatistics and Mapping', 'Geochemistry and Geologic Mapping', 'Mineral Processing and Grinding', 'Mining Techniques and Economics', 'Remote Sensing and LiDAR Applications']",28,0000-0003-0396-5038
https://openalex.org/A5046433222,Bernardo Nipoti,https://openalex.org/I66752286,University of Milano-Bicocca,funder,IT,"['Bayesian Methods and Mixture Models', 'Statistical Methods and Bayesian Inference', 'Statistical Methods and Inference', 'Statistical Distribution Estimation and Applications', 'Mathematical Inequalities and Applications']",10,0000-0003-1138-951X
https://openalex.org/A5090829168,Giuseppe Jurman,https://openalex.org/I2277624104,Fondazione Bruno Kessler,funder,IT,"['Bioinformatics and Genomic Networks', 'Gene expression and cancer classification', 'Gene Regulatory Network Analysis', 'Neuroblastoma Research and Treatments', 'Protein Degradation and Inhibitors']",38,0000-0002-2705-5728
https://openalex.org/A5045802198,Luca Oneto,https://openalex.org/I4210139705,Ingegneria dei Sistemi (Italy),company,IT,"['Machine Learning and Algorithms', 'Machine Learning and Data Classification', 'Neural Networks and Applications', 'Ethics and Social Impacts of AI', 'Face and Expression Recognition']",34,0000-0002-8445-395X
https://openalex.org/A5078020905,Giuseppe Agapito,https://openalex.org/I36443711,Magna Graecia University,education,IT,"['Bioinformatics and Genomic Networks', 'Gene expression and cancer classification', 'Biomedical Text Mining and Ontologies', 'Genetics, Bioinformatics, and Biomedical Research', 'Data Mining Algorithms and Applications']",25,0000-0003-2868-7732
https://openalex.org/A5026965468,Matthijs J. Warrens,https://openalex.org/I169381384,University of Groningen,funder,NL,"['Reliability and Agreement in Measurement', 'Multi-Criteria Decision Making', 'Statistical Methods in Epidemiology', 'Advanced Statistical Methods and Models', 'Psychometric Methodologies and Testing']",28,0000-0002-7302-640X
https://openalex.org/A5052632916,Trent Faultless,https://openalex.org/I2801845744,Toronto General Hospital,healthcare,CA,"['Bioinformatics and Genomic Networks', 'Gene expression and cancer classification', 'Cardiac electrophysiology and arrhythmias', 'Genetic Associations and Epidemiology', 'Ion channel regulation and function']",1,0000-0001-5172-3442
https://openalex.org/A5041140760,Gabriel Cerono,https://openalex.org/I180670191,"University of California, San Francisco",funder,US,"['Biomedical Text Mining and Ontologies', 'Multiple Sclerosis Research Studies', 'Machine Learning in Healthcare', 'Bioinformatics and Genomic Networks', 'Topic Modeling']",7,0000-0002-9411-2526
https://openalex.org/A5054732252,Ombretta Melaiu,https://openalex.org/I116067653,University of Rome Tor Vergata,funder,IT,"['Neuroblastoma Research and Treatments', 'Immune Cell Function and Interaction', 'Protein Degradation and Inhibitors', 'Occupational and environmental lung diseases', 'Ubiquitin and proteasome pathways']",21,0000-0001-7118-5186
https://openalex.org/A5081323030,Simone Spolaor,https://openalex.org/I83019370,Eindhoven University of Technology,funder,NL,"['Gene Regulatory Network Analysis', 'Microbial Metabolic Engineering and Bioproduction', 'Evolutionary Algorithms and Applications', 'Gene expression and cancer classification', 'Fuzzy Logic and Control Systems']",13,0000-0002-3383-367X
https://openalex.org/A5043650939,Marco S. Nobile,https://openalex.org/I149461666,Ca' Foscari University of Venice,funder,IT,"['Gene Regulatory Network Analysis', 'Evolutionary Algorithms and Applications', 'Microbial Metabolic Engineering and Bioproduction', 'Metaheuristic Optimization Algorithms Research', 'Advanced Multi-Objective Optimization Algorithms']",23,0000-0002-7692-7203
https://openalex.org/A5072747194,В. В. Старовойтов,https://openalex.org/I4210105192,United Institute of Informatics Problems,facility,BY,"['Image Retrieval and Classification Techniques', 'Medical Image Segmentation Techniques', 'Advanced Image Fusion Techniques', 'Digital Image Processing Techniques', 'Image Processing and 3D Reconstruction']",12,0000-0001-7190-761X
https://openalex.org/A5045656543,Federica Filippini,https://openalex.org/I66752286,University of Milano-Bicocca,funder,IT,"['Cloud Computing and Resource Management', 'Distributed and Parallel Computing Systems', 'IoT and Edge/Fog Computing', 'Parallel Computing and Optimization Techniques', 'Software System Performance and Reliability']",4,0000-0002-6549-924X
https://openalex.org/A5098921627,Luca Cavenaghi,https://openalex.org/I66752286,University of Milano-Bicocca,funder,IT,"['Software System Performance and Reliability', 'IoT and Edge/Fog Computing', 'Pickering emulsions and particle stabilization', 'Robotic Path Planning Algorithms', 'Cloud Computing and Resource Management']",1,0009-0008-0787-9456
https://openalex.org/A5107041479,Nicolas Calmi,https://openalex.org/I66752286,University of Milano-Bicocca,funder,IT,"['IoT and Edge/Fog Computing', 'Software System Performance and Reliability', 'Cloud Computing and Resource Management', 'Imbalanced Data Classification Techniques']",1,0009-0000-3682-6558
https://openalex.org/A5084595174,Marco Savi,https://openalex.org/I66752286,University of Milano-Bicocca,funder,IT,"['Software-Defined Networks and 5G', 'Network Security and Intrusion Detection', 'IoT and Edge/Fog Computing', 'Advanced Optical Network Technologies', 'Network Traffic and Congestion Control']",17,0000-0002-8193-0597
https://openalex.org/A5107041281,Emanuele Petriglia,https://openalex.org/I66752286,University of Milano-Bicocca,funder,IT,"['IoT and Edge/Fog Computing', 'Advanced Memory and Neural Computing', 'Cloud Computing and Resource Management', 'Software System Performance and Reliability', 'Age of Information Optimization']",1,0009-0004-6579-4689
https://openalex.org/A5107041282,Giacomo Pracucci,https://openalex.org/I66752286,University of Milano-Bicocca,funder,IT,"['Advanced Memory and Neural Computing', 'Age of Information Optimization', 'IoT and Edge/Fog Computing']",1,0009-0006-6821-3987
https://openalex.org/A5026892177,Marco Lattuada,https://openalex.org/I4210117802,Institute of Electronics,nonprofit,BG,"['Parallel Computing and Optimization Techniques', 'Embedded Systems Design Techniques', 'Cloud Computing and Resource Management', 'Interconnection Networks and Systems', 'Graph Theory and Algorithms']",10,0000-0003-0062-6049
https://openalex.org/A5039059621,Danilo Ardagna,https://openalex.org/I93860229,Politecnico di Milano,funder,IT,"['Cloud Computing and Resource Management', 'Software System Performance and Reliability', 'IoT and Edge/Fog Computing', 'Distributed and Parallel Computing Systems', 'Service-Oriented Architecture and Web Services']",34,0000-0003-4224-927X
https://openalex.org/A5012481141,Stefano Fiorini,https://openalex.org/I66752286,University of Milano-Bicocca,funder,IT,"['Human Mobility and Location-Based Analysis', 'Sports Performance and Training', 'Sports injuries and prevention', 'Context-Aware Activity Recognition Systems', 'Traffic Prediction and Management Techniques']",5,0000-0001-5432-7584
https://openalex.org/A5116352474,Abubakari Alidu,,,,,"['Data Quality and Management', 'Service-Oriented Architecture and Web Services', 'Semantic Web and Ontologies']",0,0009-0000-9251-919X
https://openalex.org/A5009706296,Dmitry S. Kulyabov,https://openalex.org/I32699454,Joint Institute for Nuclear Research,funder,RU,"['Network Traffic and Congestion Control', 'Algebraic and Geometric Analysis', 'Simulation Techniques and Applications', 'Advanced Data Processing Techniques', 'Numerical methods for differential equations']",9,0000-0002-0877-7063
https://openalex.org/A5060968298,Elisabetta Di Nitto,https://openalex.org/I93860229,Politecnico di Milano,funder,IT,"['Service-Oriented Architecture and Web Services', 'Software System Performance and Reliability', 'Advanced Software Engineering Methodologies', 'Cloud Computing and Resource Management', 'Business Process Modeling and Analysis']",37,0000-0003-3422-5171
https://openalex.org/A5003358645,Alessandro Tundo,https://openalex.org/I145847075,TU Wien,funder,AT,"['Software System Performance and Reliability', 'IoT and Edge/Fog Computing', 'Cloud Computing and Resource Management', 'Advanced Software Engineering Methodologies', 'Network Security and Intrusion Detection']",6,0000-0001-8840-8948
https://openalex.org/A5072724190,Giulia Ceccarelli,https://openalex.org/I4210103417,Systematic (Netherlands),company,NL,"['Human Mobility and Location-Based Analysis', 'Video Surveillance and Tracking Methods', 'Anomaly Detection Techniques and Applications', 'COVID-19 epidemiological studies', 'Urban Transport and Accessibility']",2,0000-0002-6511-1217
https://openalex.org/A5079555440,Andrea Gorrini,https://openalex.org/I4210103417,Systematic (Netherlands),company,NL,"['Evacuation and Crowd Dynamics', 'Traffic and Road Safety', 'Traffic control and management', 'Urban Transport and Accessibility', 'Urban Design and Spatial Analysis']",16,0000-0002-8086-9149
https://openalex.org/A5038691764,Paola Bonizzoni,https://openalex.org/I66752286,University of Milano-Bicocca,funder,IT,"['Genomics and Phylogenetic Studies', 'Algorithms and Data Compression', 'DNA and Biological Computing', 'RNA and protein synthesis mechanisms', 'Genome Rearrangement Algorithms']",26,0000-0001-7289-4988
https://openalex.org/A5079127373,Yuri Pirola,https://openalex.org/I66752286,University of Milano-Bicocca,funder,IT,"['Genomics and Phylogenetic Studies', 'Algorithms and Data Compression', 'RNA and protein synthesis mechanisms', 'Genetic Associations and Epidemiology', 'Genetic Mapping and Diversity in Plants and Animals']",14,0000-0002-8479-7592
https://openalex.org/A5103118099,Marco Previtali,https://openalex.org/I66752286,University of Milano-Bicocca,funder,IT,"['Genomics and Phylogenetic Studies', 'Algorithms and Data Compression', 'RNA and protein synthesis mechanisms', 'Natural Language Processing Techniques', 'Network Packet Processing and Optimization']",11,0000-0003-3040-9539
https://openalex.org/A5086249420,Raffaella Rizzi,https://openalex.org/I66752286,University of Milano-Bicocca,funder,IT,"['Genomics and Phylogenetic Studies', 'RNA and protein synthesis mechanisms', 'Algorithms and Data Compression', 'RNA Research and Splicing', 'RNA modifications and cancer']",14,0000-0001-9730-7516
https://openalex.org/A5026228482,Murray Patterson,https://openalex.org/I181565077,Georgia State University,funder,US,"['Machine Learning in Bioinformatics', 'Genomics and Phylogenetic Studies', 'SARS-CoV-2 and COVID-19 Research', 'Fractal and DNA sequence analysis', 'Gene expression and cancer classification']",18,0000-0002-4329-0234
https://openalex.org/A5048411377,Simone Ciccolella,https://openalex.org/I66752286,University of Milano-Bicocca,funder,IT,"['Genomics and Phylogenetic Studies', 'Cancer Genomics and Diagnostics', 'Single-cell and spatial transcriptomics', 'Genetic factors in colorectal cancer', 'RNA and protein synthesis mechanisms']",10,0000-0002-6469-4887
https://openalex.org/A5030595155,Luca Denti,https://openalex.org/I74788687,Comenius University Bratislava,funder,SK,"['Genomics and Phylogenetic Studies', 'RNA and protein synthesis mechanisms', 'RNA Research and Splicing', 'RNA modifications and cancer', 'SARS-CoV-2 and COVID-19 Research']",6,0000-0001-8786-2276
https://openalex.org/A5021585705,Davide Cozzi,https://openalex.org/I66752286,University of Milano-Bicocca,funder,IT,"['Genetic Mapping and Diversity in Plants and Animals', 'Genetic and Clinical Aspects of Sex Determination and Chromosomal Abnormalities', 'RNA modifications and cancer', 'Animal Genetics and Reproduction', 'RNA Research and Splicing']",2,0000-0003-2439-0608
https://openalex.org/A5016249483,Stephen Njuguna Kuria,https://openalex.org/I279922783,Pwani University,education,KE,"['Viral Infections and Vectors', 'RNA modifications and cancer', 'RNA and protein synthesis mechanisms', 'Animal Disease Management and Epidemiology', 'RNA Research and Splicing']",2,0009-0002-6989-9117
https://openalex.org/A5085269310,Jorge Avila Cartes,https://openalex.org/I66752286,University of Milano-Bicocca,funder,IT,"['Genomics and Phylogenetic Studies', 'RNA and protein synthesis mechanisms', 'Fractal and DNA sequence analysis', 'Chaos control and synchronization', 'Image Processing Techniques and Applications']",2,0000-0003-3425-2823
https://openalex.org/A5090885184,Santosh Anand,https://openalex.org/I173956350,Patna Medical College and Hospital,education,IN,"['Probiotics and Fermented Foods', 'Gut microbiota and health', 'Microbial Metabolites in Food Biotechnology', 'RNA Research and Splicing', 'RNA modifications and cancer']",20,0000-0003-2287-0229
https://openalex.org/A5042745262,Xavier Didelot,https://openalex.org/I39555362,University of Warwick,funder,GB,"['Genomics and Phylogenetic Studies', 'Evolution and Genetic Dynamics', 'Salmonella and Campylobacter epidemiology', 'Reproductive tract infections research', 'Bacterial Infections and Vaccines']",72,0000-0003-1885-500X
https://openalex.org/A5060352558,Davide Cesare Monti,https://openalex.org/I66752286,University of Milano-Bicocca,funder,IT,"['Genomics and Phylogenetic Studies', 'Microbial Community Ecology and Physiology', 'Formal Methods in Verification', 'Embedded Systems Design Techniques', 'Bacterial Genetics and Biotechnology']",1,0009-0004-1710-5500
https://openalex.org/A5044649325,Mauricio Soto,https://openalex.org/I189158943,University of Milan,funder,IT,"['Cancer Genomics and Diagnostics', 'Advanced Graph Theory Research', 'Single-cell and spatial transcriptomics', 'Topic Modeling', 'Genomics and Phylogenetic Studies']",15,0000-0001-5977-9467
https://openalex.org/A5001148638,Alexander Schönhuth,https://openalex.org/I20121455,Bielefeld University,funder,DE,"['Genomics and Phylogenetic Studies', 'Bioinformatics and Genomic Networks', 'Gene expression and cancer classification', 'Evolution and Genetic Dynamics', 'Chromosomal and Genetic Variations']",29,0000-0003-3529-0856
https://openalex.org/A5063797606,Brian Riccardi,https://openalex.org/I129043915,University of Udine,funder,IT,"['Quantum Computing Algorithms and Architecture', 'Quantum Information and Cryptography', 'Quantum Mechanics and Applications', 'Formal Methods in Verification', 'Computability, Logic, AI Algorithms']",2,0000-0002-4925-9529
https://openalex.org/A5066730758,Jouni Sirén,https://openalex.org/I185103710,"University of California, Santa Cruz",funder,US,"['Algorithms and Data Compression', 'Genomics and Phylogenetic Studies', 'RNA and protein synthesis mechanisms', 'Advanced Image and Video Retrieval Techniques', 'DNA and Biological Computing']",21,0000-0001-5828-4139
https://openalex.org/A5005571514,Vladimir Filipović,https://openalex.org/I4068193,University of Belgrade,funder,RS,"['Vehicle Routing Optimization Methods', 'Metaheuristic Optimization Algorithms Research', 'Optimization and Packing Problems', 'Advanced Manufacturing and Logistics Optimization', 'Facility Location and Emergency Management']",12,0000-0002-5943-8037
https://openalex.org/A5017366862,Prakash Chourasia,https://openalex.org/I181565077,Georgia State University,funder,US,"['Machine Learning in Bioinformatics', 'Genomics and Phylogenetic Studies', 'Gene expression and cancer classification', 'Fractal and DNA sequence analysis', 'COVID-19 diagnosis using AI']",5,0000-0002-1443-2192
https://openalex.org/A5064858842,Sarwan Ali,https://openalex.org/I181565077,Georgia State University,funder,US,"['Machine Learning in Bioinformatics', 'Genomics and Phylogenetic Studies', 'SARS-CoV-2 and COVID-19 Research', 'Fractal and DNA sequence analysis', 'COVID-19 diagnosis using AI']",14,0000-0001-8121-2168
https://openalex.org/A5005437772,Lars Carlsen,https://openalex.org/I4210125301,Health Awareness (United States),company,US,"['History and advancements in chemistry', 'Chemistry and Chemical Engineering', 'Computational Drug Discovery Methods', 'Organic Chemistry Cycloaddition Reactions', 'Chemical Reaction Mechanisms']",36,0000-0002-4379-6921
https://openalex.org/A5017979431,Lucio De Capitani,https://openalex.org/I66752286,University of Milano-Bicocca,funder,IT,"['Financial Risk and Volatility Modeling', 'Statistical Distribution Estimation and Applications', 'Statistical Methods and Inference', 'Advanced Statistical Methods and Models', 'Complex Systems and Time Series Analysis']",8,0000-0001-7495-4980
https://openalex.org/A5048799091,Alessandro Avellone,https://openalex.org/I66752286,University of Milano-Bicocca,funder,IT,"['Logic, Reasoning, and Knowledge', 'Logic, programming, and type systems', 'Formal Methods in Verification', 'Semantic Web and Ontologies', 'Advanced Algebra and Logic']",6,0000-0003-1677-1005
https://openalex.org/A5021923916,Alberto Arcagni,https://openalex.org/I861853513,Sapienza University of Rome,funder,IT,"['History and advancements in chemistry', 'Income, Poverty, and Inequality', 'Opinion Dynamics and Social Influence', 'Complex Network Analysis Techniques', 'Multi-Criteria Decision Making']",13,0000-0003-4170-1447
https://openalex.org/A5052015895,S Rimoldi,https://openalex.org/I66752286,University of Milano-Bicocca,funder,IT,"['Migration and Labor Dynamics', 'Italian Social Issues and Migration', 'Urban, Neighborhood, and Segregation Studies', 'Intergenerational Family Dynamics and Caregiving', 'Educational and Social Studies']",7,0000-0001-9693-9642
https://openalex.org/A5081081559,Martina Saletta,https://openalex.org/I11039511,University of Bergamo,funder,IT,"['Software Engineering Research', 'Evolutionary Algorithms and Applications', 'Cellular Automata and Applications', 'Coding theory and cryptography', 'Advanced Malware Detection Techniques']",4,0000-0001-7250-8987
https://openalex.org/A5093052127,Valeria Mercuri,https://openalex.org/I66752286,University of Milano-Bicocca,funder,IT,"['Physical Unclonable Functions (PUFs) and Hardware Security', 'Adversarial Robustness in Machine Learning', 'Advanced Malware Detection Techniques']",0,0009-0006-5966-8381
https://openalex.org/A5007832994,Antonio Candelieri,https://openalex.org/I66752286,University of Milano-Bicocca,funder,IT,"['Advanced Multi-Objective Optimization Algorithms', 'Water Systems and Optimization', 'Gaussian Processes and Bayesian Inference', 'Machine Learning and Data Classification', 'Advanced Bandit Algorithms Research']",29,0000-0003-1431-576X
https://openalex.org/A5052850594,Andrea Ponti,https://openalex.org/I66752286,University of Milano-Bicocca,funder,IT,"['Advanced Multi-Objective Optimization Algorithms', 'Gaussian Processes and Bayesian Inference', 'Water Systems and Optimization', 'Probabilistic and Robust Engineering Design', 'Metaheuristic Optimization Algorithms Research']",9,0000-0003-4187-4209
https://openalex.org/A5011390491,Francesco Archetti,https://openalex.org/I66752286,University of Milano-Bicocca,funder,IT,"['Advanced Multi-Objective Optimization Algorithms', 'Water Systems and Optimization', 'Gaussian Processes and Bayesian Inference', 'Machine Learning and Data Classification', 'Advanced Bandit Algorithms Research']",24,0000-0003-1131-3830
https://openalex.org/A5091456170,Mauro Maria Baldi,https://openalex.org/I55133342,University of Macerata,funder,IT,"['Optimization and Packing Problems', 'Advanced Manufacturing and Logistics Optimization', 'Vehicle Routing Optimization Methods', 'Ancient Egypt and Archaeology', 'Historical Astronomy and Related Studies']",10,0000-0001-5531-3854
https://openalex.org/A5015714933,Reynier Ortega Bueno,https://openalex.org/I60053951,Universitat Politècnica de València,funder,ES,"['Sentiment Analysis and Opinion Mining', 'Authorship Attribution and Profiling', 'Hate Speech and Cyberbullying Detection', 'Topic Modeling', 'Natural Language Processing Techniques']",7,0000-0003-2708-2678
https://openalex.org/A5053947754,Paolo Rosso,https://openalex.org/I60053951,Universitat Politècnica de València,funder,ES,"['Topic Modeling', 'Natural Language Processing Techniques', 'Hate Speech and Cyberbullying Detection', 'Authorship Attribution and Profiling', 'Sentiment Analysis and Opinion Mining']",57,0000-0002-8922-1242
https://openalex.org/A5088609790,Francesca Gasparini,https://openalex.org/I66752286,University of Milano-Bicocca,funder,IT,"['Image Enhancement Techniques', 'EEG and Brain-Computer Interfaces', 'Color Science and Applications', 'Image and Video Quality Assessment', 'Image and Signal Denoising Methods']",23,0000-0002-6279-6660
https://openalex.org/A5038865376,Aurora Saibene,https://openalex.org/I66752286,University of Milano-Bicocca,funder,IT,"['EEG and Brain-Computer Interfaces', 'Hate Speech and Cyberbullying Detection', 'Advanced Memory and Neural Computing', 'Neuroscience and Neural Engineering', 'Blind Source Separation Techniques']",8,0000-0002-4405-8234
https://openalex.org/A5032463780,Debora Nozza,https://openalex.org/I71209653,Bocconi University,funder,IT,"['Hate Speech and Cyberbullying Detection', 'Topic Modeling', 'Natural Language Processing Techniques', 'Text Readability and Simplification', 'Sentiment Analysis and Opinion Mining']",18,0000-0002-7998-2267
